_id,name,author,translator,artist,editor,publishing,year,series,collection,genre,weight,dimensions.length,dimensions.width,dimensions.height,rating,price,link
963761,Broken Stars,Liu Ken,,,,Head of Zeus,2019,,,,354,197,130,32,10,2258,https://www.labirint.ru/books/963761/
984042,Смертный страж-2. Привратник,Прозоров Александр Дмитриевич,,Приходкин Игорь,,Феникс,2024,Капитаны русской фантастики,,Современная отечественная проза,390,243,173,13,0,611,https://www.labirint.ru/books/984042/
963645,The Hastening Storm,Barrington C.F.,,,,Head of Zeus,2022,The Pantheon Saga,,,368,197,130,35,0,1935,https://www.labirint.ru/books/963645/
922054,Jonathan Strange and Mr Norrell,Clarke Susanna,,Rosenberg Portia,,Bloomsbury,2005,Bloomsbury Paperbacks,,,670,198,129,54,9.5,1931,https://www.labirint.ru/books/922054/
622600,Пленники долга,Булычев Кир,,Минеев Виктор Михайлович,Аксёнова Екатерина Владимировна,Издательский дом Мещерякова,2018,БИСС,,,520,221,171,18,8.27,578,https://www.labirint.ru/books/622600/
963607,A Friend of the Earth,Boyle T.C.,,,,Bloomsbury,2019,,,,236,197,130,20,0,1935,https://www.labirint.ru/books/963607/
890812,Star Wars. Victory’s Price,Freed Alexander,,,,DelRey,2021,Star Wars,,,395,198,127,33,10,2271,https://www.labirint.ru/books/890812/
889938,This House is Haunted,Boyne John,,,,Black Swan,2013,,,,244,197,130,25,10,1946,https://www.labirint.ru/books/889938/
886080,Tigerman,Harkaway Nick,,,,Windmill Books,2014,,,,278,197,130,24,0,1946,https://www.labirint.ru/books/886080/
884575,The Martian,Weir Andy,,,,DelRey,2014,,,Детективы и триллеры на английском языке,266,198,125,23,10,2271,https://www.labirint.ru/books/884575/
814876,Сэр рыцарь Лис,Белянин Андрей Олегович,,"Белянин Андрей Олегович, Стилтон Фелистина, YourAlex",,Альфа-книга,2021,Фантастический боевик,,Современная отечественная проза,250,207,132,22,8.05,418,https://www.labirint.ru/books/814876/
931494,Tell Me an Ending,Harkin Jo,,,,Penguin,2023,,,,380,200,130,35,0,2109,https://www.labirint.ru/books/931494/
738472,Тайна Соловьиного леса,Стрейндж Люси,"Лютова Ольга, Бабенко Виталий Тимофеевич",Горбунова Ирина,Тюленева Наталья,Качели,2020,Зеркала,"Книги для подростков, Книги для девочек",,614,238,166,20,8.28,485,https://www.labirint.ru/books/738472/
971309,Звезда КЭЦ,Беляев Александр Романович,,,,Вече,2023,Собрание сочинений А.Беляева,,Классическая отечественная проза,390,210,130,20,10,502,https://www.labirint.ru/books/971309/
999229,Первый советник короля,Давыдов Борис Алексеевич,,,,Феникс,2024,За гранью возможного. Фантастика Бориса Давыдова,,Современная отечественная проза,485,240,170,16,10,766,https://www.labirint.ru/books/999229/
855837,Черный телефон,Хилл Джо,"Корягина Елена, Панасюк А., Тулаев Виталий Никонович",,,fanzon,2022,Fanzon. Джо Хилл. Принц ужасов. В оф.Dark Crayon,,Современная зарубежная проза,460,208,134,26,9.56,650,https://www.labirint.ru/books/855837/
963165,Вычисляя звезды,Коваль Мэри Робинетт,Жаворонков А.,,,fanzon,2023,Sci-Fi Universe. Лучшая новая НФ,,Современная зарубежная проза,568,220,145,31,9.04,777,https://www.labirint.ru/books/963165/
700182,Аквамарин,Эшбах Андреас,Гескина Мария,,Кутенков Борис,КомпасГид,2019,Антиподы,Против системы,,672,217,152,30,9.38,364,https://www.labirint.ru/books/700182/
923708,Man in the High Castle,Dick Philip K.,,,,Penguin,2021,Penguin Non-Fiction,,,194,198,128,15,10,2301,https://www.labirint.ru/books/923708/
969976,Zone One,Whitehead Colson,,,,Vintage books,2012,,,,195,198,130,18,9.5,1972,https://www.labirint.ru/books/969976/
969778,Star Wars. The Clone Wars,Traviss Karen,,,,Arrow Books,2009,Star Wars,,,150,180,110,18,0,2137,https://www.labirint.ru/books/969778/
969695,The Raptures,Carson Jan,,,,Penguin,2023,,,,240,200,130,25,8,2137,https://www.labirint.ru/books/969695/
892151,Doctor Who. The Zygon Invasion,Harness Peter,,,,BBC books,2023,Doctor Who,,,110,177,110,12,10,2302,https://www.labirint.ru/books/892151/
969111,The Last White Man,Hamid Mohsin,,,,Penguin,2023,,,,140,197,130,15,9,2137,https://www.labirint.ru/books/969111/
969321,The Circle,Eggers Dave,,,,Penguin,2014,,,,410,197,130,33,10,2137,https://www.labirint.ru/books/969321/
969666,The Long Cosmos,"Pratchett Terry, Baxter Stephen",,,,Corgi book,2016,Long Earth,,,335,197,129,30,10,1973,https://www.labirint.ru/books/969666/
891644,Star Wars. Catalyst. A Rogue One Novel,Luceno James,,,,Arrow Books,2016,Star Wars,,,344,200,130,25,10,2139,https://www.labirint.ru/books/891644/
973942,Zero History,Gibson William,,,,Penguin,2011,Blue Ant,,,295,198,130,26,10,2304,https://www.labirint.ru/books/973942/
973906,Until the Last of Me,Neuvel Sylvain,,,,Penguin,2022,,,,220,197,130,20,0,1975,https://www.labirint.ru/books/973906/
973883,The Wolf Gift,Rice Anne,,,,Arrow Books,2013,The Wolf Gift Chronicles,,,415,198,130,37,9.5,1975,https://www.labirint.ru/books/973883/
973678,Star Wars. The Force Awakens,Foster Alan Dean,,,,Arrow Books,2016,Star Wars,,,225,197,130,20,9,2139,https://www.labirint.ru/books/973678/
973617,Doctor Who. The Sontaran Games,Rayner Jacqueline,,,,BBC books,2009,Quick Reads,,,86,198,130,7,8,1975,https://www.labirint.ru/books/973617/
973431,I Am Number Four,Lore Pittacus,,,,Penguin,2011,The Lorien Legacies,,,285,197,130,25,9,1975,https://www.labirint.ru/books/973431/
905251,Of Blood and Bone,Roberts Nora,,,,Piatkus,2019,Chronicles of The One,,,348,197,125,30,9,1845,https://www.labirint.ru/books/905251/
905248,The Beast's Heart,Shallcross Leife,,,,Hodder & Stoughton,2019,,,,250,197,127,21,10,2153,https://www.labirint.ru/books/905248/
904825,Contagion,Terry Teri,,,,Orchard Book,2017,,,,400,196,130,35,0,1999,https://www.labirint.ru/books/904825/
905139,The Age of Anxiety,Townshend Pete,,,,Coronet,2020,,,,196,200,130,20,0,1845,https://www.labirint.ru/books/905139/
905120,A Girl Made of Air,Hetherington Nydia,,,,Quercus,2021,,,,270,197,127,23,0,1999,https://www.labirint.ru/books/905120/
973694,Taltos. Lives of the Mayfair Witches,Rice Anne,,,,Arrow Books,1995,,,,290,178,110,30,9.5,1975,https://www.labirint.ru/books/973694/
904815,The Wrath and the Dawn,Ahdieh Renee,,,,Hodder & Stoughton,2016,The Wrath and the Dawn,,Young adult на английском языке,290,200,130,25,10,1845,https://www.labirint.ru/books/904815/
904646,The Watcher in the Shadows,Ruiz Zafon Carlos,Graves Lucia,,,Weidenfeld & Nicolson,2014,Mist Trilogy,,,230,200,130,15,9.5,2153,https://www.labirint.ru/books/904646/
904624,Dreams of Gods and Monsters,Taylor Laini,,,,Hodder & Stoughton,2020,Daughter of Smoke and Bone Trilogy,,Young adult на английском языке,450,197,130,40,10,1999,https://www.labirint.ru/books/904624/
904595,The Good Fairies Of New York,Millar Martin,,,,Piatkus,2006,,,,234,198,130,17,8,2153,https://www.labirint.ru/books/904595/
904401,The Goddess of Buttercups and Daisies,Millar Martin,,,,Piatkus,2015,,,,178,197,127,15,0,1845,https://www.labirint.ru/books/904401/
904187,A Strange and Brilliant Light,Lee Eli,,,,Jo Fletcher Books,2022,,,,216,197,129,18,8,2153,https://www.labirint.ru/books/904187/
905519,The Gameshouse,North Claire,,,,Orbit,2019,,,,300,197,126,26,10,1845,https://www.labirint.ru/books/905519/
905459,The Death House,Pinborough Sarah,,,,Gollancz,2017,,,,270,200,130,25,0,1845,https://www.labirint.ru/books/905459/
904320,The Darkest Legacy,Bracken Alexandra,,,,Quercus,2018,A Darkest Minds,,Young adult на английском языке,416,197,130,37,10,1999,https://www.labirint.ru/books/904320/
963763,The Veiled Throne,Liu Ken,,,,Head of Zeus,2022,Dandelion Dynasty,,,664,200,130,50,0,2002,https://www.labirint.ru/books/963763/
833323,Последний орк,Де Мари Сильвана,Криппа Людмила,,,Самокат,2021,Последние сказания,,,738,217,155,54,10,984,https://www.labirint.ru/books/833323/
762722,Дикая Охота,Харт Уна,,,,Эксмо,2020,Young Adult. Книжный бунт. Фантастика,,"Молодежная литература, Современная отечественная проза",396,207,133,26,9.38,522,https://www.labirint.ru/books/762722/
700658,Лес секретов. Бушующая стихия,Хантер Эрин,Максимова В.,Соколова Н. Г.,,Просвещение-Союз,2023,Коты-воители. Золотая коллекция,,,874,267,172,25,10,919,https://www.labirint.ru/books/700658/
732145,Everything's Eventual,King Stephen,,,,Hodder & Stoughton,2022,,,,384,198,130,35,10,1571,https://www.labirint.ru/books/732145/
328600,Cell,King Stephen,,,,Hodder & Stoughton,2011,,,,350,200,130,32,9,2022,https://www.labirint.ru/books/328600/
905408,Adulthood Rites,Butler Octavia E.,,,,Headline,2022,Lilith`s Brood,,,240,200,130,22,0,2022,https://www.labirint.ru/books/905408/
976597,Heart-Shaped Box,Hill Joe,,,,Gollancz,2017,,,,302,198,129,26,0,2178,https://www.labirint.ru/books/976597/
976205,Beyond the Reach of Earth,MacLeod Ken,,,,Orbit,2023,Lightspeed,,,255,200,130,25,0,2178,https://www.labirint.ru/books/976205/
976426,Elysium Fire,Reynolds Alastair,,,,Gollancz,2018,Prefect Dreyfus Emergencies,,,306,197,130,27,0,2178,https://www.labirint.ru/books/976426/
976069,Absolution Gap,Reynolds Alastair,,,,Gollancz,2008,Revelation Space,,,480,200,135,42,0,2022,https://www.labirint.ru/books/976069/
976288,Cibola Burn,Corey James S. A.,,,,Orbit,2021,The Expanse,,,430,200,125,35,0,1867,https://www.labirint.ru/books/976288/
871521,God Emperor of Dune,Herbert Frank,,,,Gollancz,2022,Dune,,,304,197,127,25,9.5,1643,https://www.labirint.ru/books/871521/
903379,Shrine,Herbert James,,,,Pan Books,2012,,,Детективы и триллеры на английском языке,380,197,130,32,9,1870,https://www.labirint.ru/books/903379/
952090,Firestarter,King Stephen,,,,Hodder & Stoughton,2011,,,,398,200,130,35,10,1643,https://www.labirint.ru/books/952090/
891790,The Handmaid's Tale,Atwood Margaret,,,,Vintage books,2016,The Handmaid`s Tale,,,380,190,130,34,9,1868,https://www.labirint.ru/books/891790/
903298,"Boy, Snow, Bird",Oyeyemi Helen,,,,Picador,2015,,,,226,195,130,20,0,2182,https://www.labirint.ru/books/903298/
903366,Mr Fox,Oyeyemi Helen,,,,Picador,2012,,,,204,198,128,18,10,2182,https://www.labirint.ru/books/903366/
902983,The Consuming Fire,Scalzi John,,,,Tor,2018,The Interdependency,,,230,197,130,20,0,2026,https://www.labirint.ru/books/902983/
902972,Across the Nightingale Floor,Hearn Lian,,,,Picador,2017,Tales of the Otori,,,210,197,130,18,0,2182,https://www.labirint.ru/books/902972/
902971,Grass for His Pillow,Hearn Lian,,,,Picador,2017,Tales of the Otori,,,222,197,130,20,0,2026,https://www.labirint.ru/books/902971/
902970,Brilliance of the Moon,Hearn Lian,,,,Picador,2017,Tales of the Otori,,,254,200,130,22,0,2182,https://www.labirint.ru/books/902970/
902936,The End We Start From,Hunter Megan,,,,Picador,2018,,,,192,197,132,12,0,1870,https://www.labirint.ru/books/902936/
902907,American War,El Akkad Omar,,,,Picador,2018,,,,242,197,130,20,0,1870,https://www.labirint.ru/books/902907/
902879,The Human,Asher Neal,,,,Tor,2020,Rise of the Jain,,,350,200,130,33,0,2026,https://www.labirint.ru/books/902879/
